datetime,latitude,longitude,aod_550,aod_470,angstrom_exponent
2025-07-19 17:44:02.293211,27.0,86.0,0.514,0.565,1.02
2025-07-19 17:44:02.293211,27.0,86.5,0.616,0.678,1.31
2025-07-19 17:44:02.293211,27.0,87.0,0.76,0.836,1.24
2025-07-19 17:44:02.293211,27.0,87.5,0.794,0.873,0.99
2025-07-19 17:44:02.293211,27.0,88.0,0.755,0.831,1.0
2025-07-19 17:44:02.293211,27.0,88.5,0.754,0.829,1.41
2025-07-19 17:44:02.293211,27.0,89.0,0.601,0.661,1.29
2025-07-19 17:44:02.293211,27.0,89.5,0.847,0.932,1.3
2025-07-19 17:44:02.293211,27.0,90.0,0.507,0.558,1.24
2025-07-19 17:44:02.293211,27.0,90.5,0.827,0.91,1.22
2025-07-19 17:44:02.293211,27.0,91.0,0.693,0.762,1.21
2025-07-19 17:44:02.293211,27.0,91.5,0.985,1.083,1.14
2025-07-19 17:44:02.293211,27.0,92.0,0.822,0.904,0.95
2025-07-19 17:44:02.293211,27.0,92.5,0.565,0.621,1.15
2025-07-19 17:44:02.293211,27.0,93.0,0.766,0.843,0.96
2025-07-19 17:44:02.293211,27.0,93.5,0.722,0.794,1.48
2025-07-19 17:44:02.293211,27.0,94.0,0.744,0.819,1.24
2025-07-19 17:44:02.293211,27.0,94.5,0.675,0.743,0.98
2025-07-19 17:44:02.293211,27.0,95.0,0.67,0.737,1.24
2025-07-19 17:44:02.293211,27.0,95.5,0.867,0.954,1.44
2025-07-19 17:44:02.293211,27.0,96.0,0.763,0.839,0.89
2025-07-19 17:44:02.293211,27.0,96.5,0.695,0.764,1.16
2025-07-19 17:44:02.293211,27.0,97.0,0.685,0.754,1.39
2025-07-19 17:44:02.293211,27.5,68.0,0.767,0.844,1.14
2025-07-19 17:44:02.293211,27.5,68.5,0.629,0.691,1.64
2025-07-19 17:44:02.293211,27.5,69.0,0.722,0.794,1.45
2025-07-19 17:44:02.293211,27.5,69.5,0.67,0.737,1.26
2025-07-19 17:44:02.293211,27.5,70.0,0.566,0.623,1.23
2025-07-19 17:44:02.293211,27.5,70.5,0.636,0.699,1.2
2025-07-19 17:44:02.293211,27.5,71.0,0.615,0.676,1.27
2025-07-19 17:44:02.293211,27.5,71.5,0.72,0.792,1.11
2025-07-19 17:44:02.293211,27.5,72.0,0.685,0.754,1.37
2025-07-19 17:44:02.293211,27.5,72.5,0.745,0.82,1.38
2025-07-19 17:44:02.293211,27.5,73.0,0.588,0.647,1.37
2025-07-19 17:44:02.293211,27.5,73.5,0.707,0.777,1.0
2025-07-19 17:44:02.293211,27.5,74.0,0.774,0.852,1.35
2025-07-19 17:44:02.293211,27.5,74.5,0.601,0.661,1.25
2025-07-19 17:44:02.293211,27.5,75.0,0.932,1.025,1.04
2025-07-19 17:44:02.293211,27.5,75.5,0.781,0.859,1.6
2025-07-19 17:44:02.293211,27.5,76.0,0.716,0.787,1.39
2025-07-19 17:44:02.293211,27.5,76.5,0.423,0.465,1.01
2025-07-19 17:44:02.293211,27.5,77.0,0.71,0.781,1.26
2025-07-19 17:44:02.293211,27.5,77.5,0.751,0.826,0.91
2025-07-19 17:44:02.293211,27.5,78.0,0.666,0.732,1.03
2025-07-19 17:44:02.293211,27.5,78.5,0.617,0.679,0.91
2025-07-19 17:44:02.293211,27.5,79.0,0.615,0.676,0.97
2025-07-19 17:44:02.293211,27.5,79.5,0.561,0.618,1.21
2025-07-19 17:44:02.293211,27.5,80.0,0.817,0.898,1.04
2025-07-19 17:44:02.293211,27.5,80.5,0.5,0.55,0.97
2025-07-19 17:44:02.293211,27.5,81.0,0.852,0.938,1.5
2025-07-19 17:44:02.293211,27.5,81.5,0.958,1.054,1.08
2025-07-19 17:44:02.293211,27.5,82.0,0.746,0.821,1.19
2025-07-19 17:44:02.293211,27.5,82.5,0.784,0.863,1.05
2025-07-19 17:44:02.293211,27.5,83.0,0.685,0.753,1.11
2025-07-19 17:44:02.293211,27.5,83.5,0.633,0.696,1.41
2025-07-19 17:44:02.293211,27.5,84.0,0.558,0.614,1.09
2025-07-19 17:44:02.293211,27.5,84.5,0.597,0.656,1.23
2025-07-19 17:44:02.293211,27.5,85.0,0.71,0.781,1.03
2025-07-19 17:44:02.293211,27.5,85.5,0.66,0.726,0.99
2025-07-19 17:44:02.293211,27.5,86.0,0.737,0.811,0.98
2025-07-19 17:44:02.293211,27.5,86.5,0.606,0.666,1.33
2025-07-19 17:44:02.293211,27.5,87.0,0.614,0.675,1.17
2025-07-19 17:44:02.293211,27.5,87.5,0.749,0.824,1.4
2025-07-19 17:44:02.293211,27.5,88.0,0.59,0.649,1.17
2025-07-19 17:44:02.293211,27.5,88.5,0.567,0.624,1.44
2025-07-19 17:44:02.293211,27.5,89.0,0.754,0.83,1.24
2025-07-19 17:44:02.293211,27.5,89.5,0.779,0.857,1.13
2025-07-19 17:44:02.293211,27.5,90.0,0.762,0.838,1.43
2025-07-19 17:44:02.293211,27.5,90.5,0.791,0.87,1.11
2025-07-19 17:44:02.293211,27.5,91.0,0.882,0.97,0.88
2025-07-19 17:44:02.293211,27.5,91.5,0.515,0.567,0.92
2025-07-19 17:44:02.293211,27.5,92.0,0.906,0.997,0.96
2025-07-19 17:44:02.293211,27.5,92.5,0.892,0.981,1.09
2025-07-19 17:44:02.293211,27.5,93.0,0.756,0.831,1.06
2025-07-19 17:44:02.293211,27.5,93.5,0.531,0.585,1.29
2025-07-19 17:44:02.293211,27.5,94.0,0.729,0.802,1.15
2025-07-19 17:44:02.293211,27.5,94.5,0.651,0.716,1.11
2025-07-19 17:44:02.293211,27.5,95.0,0.599,0.659,1.04
2025-07-19 17:44:02.293211,27.5,95.5,0.817,0.898,1.2
2025-07-19 17:44:02.293211,27.5,96.0,0.708,0.778,1.1
2025-07-19 17:44:02.293211,27.5,96.5,0.63,0.693,1.1
2025-07-19 17:44:02.293211,27.5,97.0,0.608,0.669,1.57
2025-07-19 17:44:02.293211,28.0,68.0,0.647,0.711,1.28
2025-07-19 17:44:02.293211,28.0,68.5,0.625,0.687,1.1
2025-07-19 17:44:02.293211,28.0,69.0,0.766,0.843,1.3
2025-07-19 17:44:02.293211,28.0,69.5,0.643,0.707,1.13
2025-07-19 17:44:02.293211,28.0,70.0,0.781,0.859,1.08
2025-07-19 17:44:02.293211,28.0,70.5,0.707,0.778,1.74
2025-07-19 17:44:02.293211,28.0,71.0,0.529,0.582,1.52
2025-07-19 17:44:02.293211,28.0,71.5,0.608,0.669,0.84
2025-07-19 17:44:02.293211,28.0,72.0,0.902,0.992,1.23
2025-07-19 17:44:02.293211,28.0,72.5,0.811,0.892,1.16
2025-07-19 17:44:02.293211,28.0,73.0,0.671,0.738,1.48
2025-07-19 17:44:02.293211,28.0,73.5,0.527,0.58,0.74
2025-07-19 17:44:02.293211,28.0,74.0,0.797,0.877,1.35
2025-07-19 17:44:02.293211,28.0,74.5,0.692,0.761,1.63
2025-07-19 17:44:02.293211,28.0,75.0,0.757,0.832,1.24
2025-07-19 17:44:02.293211,28.0,75.5,0.636,0.7,1.01
2025-07-19 17:44:02.293211,28.0,76.0,0.696,0.765,1.18
2025-07-19 17:44:02.293211,28.0,76.5,0.678,0.746,1.03
2025-07-19 17:44:02.293211,28.0,77.0,0.674,0.742,1.04
2025-07-19 17:44:02.293211,28.0,77.5,0.593,0.652,1.19
2025-07-19 17:44:02.293211,28.0,78.0,0.711,0.782,1.29
2025-07-19 17:44:02.293211,28.0,78.5,0.721,0.793,1.18
2025-07-19 17:44:02.293211,28.0,79.0,0.597,0.657,0.98
2025-07-19 17:44:02.293211,28.0,79.5,0.601,0.661,1.06
2025-07-19 17:44:02.293211,28.0,80.0,0.691,0.76,1.68
2025-07-19 17:44:02.293211,28.0,80.5,0.557,0.613,1.4
2025-07-19 17:44:02.293211,28.0,81.0,0.711,0.782,1.27
2025-07-19 17:44:02.293211,28.0,81.5,0.681,0.749,1.13
2025-07-19 17:44:02.293211,28.0,82.0,0.644,0.709,1.35
2025-07-19 17:44:02.293211,28.0,82.5,0.663,0.729,1.7
2025-07-19 17:44:02.293211,28.0,83.0,0.66,0.726,1.07
2025-07-19 17:44:02.293211,28.0,83.5,0.836,0.92,1.39
2025-07-19 17:44:02.293211,28.0,84.0,0.726,0.798,0.82
2025-07-19 17:44:02.293211,28.0,84.5,0.699,0.769,1.37
2025-07-19 17:44:02.293211,28.0,85.0,0.528,0.581,1.25
2025-07-19 17:44:02.293211,28.0,85.5,0.547,0.601,1.01
2025-07-19 17:44:02.293211,28.0,86.0,0.896,0.986,1.09
2025-07-19 17:44:02.293211,28.0,86.5,0.747,0.822,1.0
2025-07-19 17:44:02.293211,28.0,87.0,0.873,0.96,1.35
2025-07-19 17:44:02.293211,28.0,87.5,0.656,0.721,1.08
2025-07-19 17:44:02.293211,28.0,88.0,0.623,0.685,1.3
2025-07-19 17:44:02.293211,28.0,88.5,0.719,0.791,1.47
2025-07-19 17:44:02.293211,28.0,89.0,0.635,0.699,1.53
2025-07-19 17:44:02.293211,28.0,89.5,0.596,0.656,1.36
2025-07-19 17:44:02.293211,28.0,90.0,0.738,0.812,1.16
2025-07-19 17:44:02.293211,28.0,90.5,0.607,0.668,1.34
2025-07-19 17:44:02.293211,28.0,91.0,0.621,0.683,1.51
2025-07-19 17:44:02.293211,28.0,91.5,0.583,0.641,1.28
2025-07-19 17:44:02.293211,28.0,92.0,0.71,0.781,0.98
2025-07-19 17:44:02.293211,28.0,92.5,0.745,0.82,1.05
2025-07-19 17:44:02.293211,28.0,93.0,0.412,0.453,0.95
2025-07-19 17:44:02.293211,28.0,93.5,0.58,0.638,1.35
2025-07-19 17:44:02.293211,28.0,94.0,0.717,0.788,1.17
2025-07-19 17:44:02.293211,28.0,94.5,0.834,0.917,1.31
2025-07-19 17:44:02.293211,28.0,95.0,0.812,0.894,1.04
2025-07-19 17:44:02.293211,28.0,95.5,0.736,0.81,1.33
2025-07-19 17:44:02.293211,28.0,96.0,0.753,0.828,1.13
2025-07-19 17:44:02.293211,28.0,96.5,0.762,0.838,1.05
2025-07-19 17:44:02.293211,28.0,97.0,0.751,0.826,1.08
2025-07-19 17:44:02.293211,28.5,68.0,0.618,0.679,1.33
2025-07-19 17:44:02.293211,28.5,68.5,0.524,0.576,1.06
2025-07-19 17:44:02.293211,28.5,69.0,0.681,0.749,0.84
2025-07-19 17:44:02.293211,28.5,69.5,0.899,0.988,1.34
2025-07-19 17:44:02.293211,28.5,70.0,0.808,0.889,1.37
2025-07-19 17:44:02.293211,28.5,70.5,0.783,0.862,1.07
2025-07-19 17:44:02.293211,28.5,71.0,0.522,0.574,1.13
2025-07-19 17:44:02.293211,28.5,71.5,0.691,0.76,1.19
2025-07-19 17:44:02.293211,28.5,72.0,0.629,0.692,1.0
2025-07-19 17:44:02.293211,28.5,72.5,0.805,0.886,1.01
2025-07-19 17:44:02.293211,28.5,73.0,0.547,0.601,1.22
2025-07-19 17:44:02.293211,28.5,73.5,0.831,0.914,1.41
2025-07-19 17:44:02.293211,28.5,74.0,0.947,1.041,1.15
2025-07-19 17:44:02.293211,28.5,74.5,0.85,0.935,1.26
2025-07-19 17:44:02.293211,28.5,75.0,0.749,0.824,1.24
2025-07-19 17:44:02.293211,28.5,75.5,0.626,0.688,0.92
2025-07-19 17:44:02.293211,28.5,76.0,0.738,0.812,1.62
2025-07-19 17:44:02.293211,28.5,76.5,0.569,0.626,1.23
2025-07-19 17:44:02.293211,28.5,77.0,0.779,0.857,1.21
2025-07-19 17:44:02.293211,28.5,77.5,0.562,0.618,1.43
2025-07-19 17:44:02.293211,28.5,78.0,0.802,0.882,1.52
2025-07-19 17:44:02.293211,28.5,78.5,0.723,0.796,1.01
2025-07-19 17:44:02.293211,28.5,79.0,0.639,0.703,1.67
2025-07-19 17:44:02.293211,28.5,79.5,0.656,0.721,1.58
2025-07-19 17:44:02.293211,28.5,80.0,0.803,0.884,1.17
2025-07-19 17:44:02.293211,28.5,80.5,0.637,0.7,0.97
2025-07-19 17:44:02.293211,28.5,81.0,0.61,0.671,1.16
2025-07-19 17:44:02.293211,28.5,81.5,0.78,0.859,1.21
2025-07-19 17:44:02.293211,28.5,82.0,0.673,0.74,0.89
2025-07-19 17:44:02.293211,28.5,82.5,0.545,0.599,1.47
2025-07-19 17:44:02.293211,28.5,83.0,0.568,0.625,1.61
2025-07-19 17:44:02.293211,28.5,83.5,0.716,0.787,1.16
2025-07-19 17:44:02.293211,28.5,84.0,0.488,0.536,1.15
2025-07-19 17:44:02.293211,28.5,84.5,0.809,0.89,1.07
2025-07-19 17:44:02.293211,28.5,85.0,0.554,0.61,1.15
2025-07-19 17:44:02.293211,28.5,85.5,0.764,0.84,1.15
2025-07-19 17:44:02.293211,28.5,86.0,0.806,0.887,0.8
2025-07-19 17:44:02.293211,28.5,86.5,0.581,0.639,1.17
2025-07-19 17:44:02.293211,28.5,87.0,0.708,0.778,1.17
2025-07-19 17:44:02.293211,28.5,87.5,0.78,0.858,1.18
2025-07-19 17:44:02.293211,28.5,88.0,0.46,0.506,1.21
2025-07-19 17:44:02.293211,28.5,88.5,0.651,0.716,1.45
2025-07-19 17:44:02.293211,28.5,89.0,0.473,0.521,1.22
2025-07-19 17:44:02.293211,28.5,89.5,0.843,0.927,0.66
2025-07-19 17:44:02.293211,28.5,90.0,0.838,0.922,1.14
2025-07-19 17:44:02.293211,28.5,90.5,0.691,0.76,1.3
2025-07-19 17:44:02.293211,28.5,91.0,0.788,0.867,1.11
2025-07-19 17:44:02.293211,28.5,91.5,0.612,0.673,1.23
2025-07-19 17:44:02.293211,28.5,92.0,0.66,0.726,1.51
2025-07-19 17:44:02.293211,28.5,92.5,0.679,0.747,1.02
2025-07-19 17:44:02.293211,28.5,93.0,0.69,0.759,1.37
2025-07-19 17:44:02.293211,28.5,93.5,0.678,0.746,1.02
2025-07-19 17:44:02.293211,28.5,94.0,0.805,0.885,1.28
2025-07-19 17:44:02.293211,28.5,94.5,0.652,0.717,1.23
2025-07-19 17:44:02.293211,28.5,95.0,0.638,0.702,1.33
2025-07-19 17:44:02.293211,28.5,95.5,0.561,0.617,1.13
2025-07-19 17:44:02.293211,28.5,96.0,0.738,0.812,1.44
2025-07-19 17:44:02.293211,28.5,96.5,0.696,0.765,1.42
2025-07-19 17:44:02.293211,28.5,97.0,0.693,0.762,1.1
2025-07-19 17:44:02.293211,29.0,68.0,0.759,0.834,1.23
2025-07-19 17:44:02.293211,29.0,68.5,0.787,0.866,1.14
2025-07-19 17:44:02.293211,29.0,69.0,0.676,0.744,1.04
2025-07-19 17:44:02.293211,29.0,69.5,0.634,0.697,1.25
2025-07-19 17:44:02.293211,29.0,70.0,0.612,0.673,0.97
2025-07-19 17:44:02.293211,29.0,70.5,0.625,0.688,1.14
2025-07-19 17:44:02.293211,29.0,71.0,0.567,0.624,0.86
2025-07-19 17:44:02.293211,29.0,71.5,0.669,0.736,1.31
2025-07-19 17:44:02.293211,29.0,72.0,0.682,0.75,1.17
2025-07-19 17:44:02.293211,29.0,72.5,0.604,0.665,1.17
2025-07-19 17:44:02.293211,29.0,73.0,0.719,0.791,1.03
2025-07-19 17:44:02.293211,29.0,73.5,0.787,0.866,1.04
2025-07-19 17:44:02.293211,29.0,74.0,0.872,0.959,1.15
2025-07-19 17:44:02.293211,29.0,74.5,0.676,0.744,1.33
2025-07-19 17:44:02.293211,29.0,75.0,0.699,0.768,1.28
2025-07-19 17:44:02.293211,29.0,75.5,0.541,0.595,1.23
2025-07-19 17:44:02.293211,29.0,76.0,0.837,0.921,1.44
2025-07-19 17:44:02.293211,29.0,76.5,0.747,0.822,1.53
2025-07-19 17:44:02.293211,29.0,77.0,0.604,0.664,1.03
2025-07-19 17:44:02.293211,29.0,77.5,0.632,0.695,1.11
2025-07-19 17:44:02.293211,29.0,78.0,0.582,0.641,1.64
2025-07-19 17:44:02.293211,29.0,78.5,0.824,0.907,1.0
2025-07-19 17:44:02.293211,29.0,79.0,0.711,0.782,1.06
2025-07-19 17:44:02.293211,29.0,79.5,0.751,0.826,1.34
2025-07-19 17:44:02.293211,29.0,80.0,0.625,0.688,1.3
2025-07-19 17:44:02.293211,29.0,80.5,0.591,0.65,1.03
2025-07-19 17:44:02.293211,29.0,81.0,0.684,0.752,1.3
2025-07-19 17:44:02.293211,29.0,81.5,0.56,0.616,0.98
2025-07-19 17:44:02.293211,29.0,82.0,0.614,0.676,0.98
2025-07-19 17:44:02.293211,29.0,82.5,0.586,0.645,1.39
2025-07-19 17:44:02.293211,29.0,83.0,0.669,0.736,0.83
2025-07-19 17:44:02.293211,29.0,83.5,0.645,0.709,1.12
2025-07-19 17:44:02.293211,29.0,84.0,0.662,0.728,1.41
2025-07-19 17:44:02.293211,29.0,84.5,0.821,0.903,1.36
2025-07-19 17:44:02.293211,29.0,85.0,0.652,0.717,1.25
2025-07-19 17:44:02.293211,29.0,85.5,0.569,0.626,1.17
2025-07-19 17:44:02.293211,29.0,86.0,0.719,0.791,0.94
2025-07-19 17:44:02.293211,29.0,86.5,0.73,0.803,0.94
2025-07-19 17:44:02.293211,29.0,87.0,0.825,0.907,1.27
2025-07-19 17:44:02.293211,29.0,87.5,0.769,0.846,1.61
2025-07-19 17:44:02.293211,29.0,88.0,0.737,0.811,0.79
2025-07-19 17:44:02.293211,29.0,88.5,0.605,0.666,1.26
2025-07-19 17:44:02.293211,29.0,89.0,0.689,0.758,1.01
2025-07-19 17:44:02.293211,29.0,89.5,0.718,0.79,1.74
2025-07-19 17:44:02.293211,29.0,90.0,0.625,0.688,1.04
2025-07-19 17:44:02.293211,29.0,90.5,0.652,0.718,1.43
2025-07-19 17:44:02.293211,29.0,91.0,0.931,1.024,1.28
2025-07-19 17:44:02.293211,29.0,91.5,0.528,0.581,1.39
2025-07-19 17:44:02.293211,29.0,92.0,0.552,0.607,1.16
2025-07-19 17:44:02.293211,29.0,92.5,0.764,0.84,0.8
2025-07-19 17:44:02.293211,29.0,93.0,0.818,0.899,1.2
2025-07-19 17:44:02.293211,29.0,93.5,0.691,0.76,1.06
2025-07-19 17:44:02.293211,29.0,94.0,0.7,0.77,1.1
2025-07-19 17:44:02.293211,29.0,94.5,0.721,0.793,1.06
2025-07-19 17:44:02.293211,29.0,95.0,0.647,0.712,0.85
2025-07-19 17:44:02.293211,29.0,95.5,0.88,0.968,1.29
2025-07-19 17:44:02.293211,29.0,96.0,0.706,0.777,1.45
2025-07-19 17:44:02.293211,29.0,96.5,0.826,0.909,1.55
2025-07-19 17:44:02.293211,29.0,97.0,0.837,0.921,1.1
2025-07-19 17:44:02.293211,29.5,68.0,0.65,0.715,1.36
2025-07-19 17:44:02.293211,29.5,68.5,0.599,0.659,1.17
2025-07-19 17:44:02.293211,29.5,69.0,0.749,0.824,1.17
2025-07-19 17:44:02.293211,29.5,69.5,0.737,0.811,0.98
2025-07-19 17:44:02.293211,29.5,70.0,0.723,0.796,1.44
2025-07-19 17:44:02.293211,29.5,70.5,0.833,0.916,1.3
2025-07-19 17:44:02.293211,29.5,71.0,0.739,0.813,0.91
2025-07-19 17:44:02.293211,29.5,71.5,0.559,0.615,0.98
2025-07-19 17:44:02.293211,29.5,72.0,0.828,0.91,1.19
2025-07-19 17:44:02.293211,29.5,72.5,0.772,0.85,1.15
2025-07-19 17:44:02.293211,29.5,73.0,0.831,0.914,1.12
2025-07-19 17:44:02.293211,29.5,73.5,0.564,0.62,0.99
2025-07-19 17:44:02.293211,29.5,74.0,0.722,0.794,1.12
2025-07-19 17:44:02.293211,29.5,74.5,0.563,0.619,1.13
2025-07-19 17:44:02.293211,29.5,75.0,0.72,0.792,1.27
2025-07-19 17:44:02.293211,29.5,75.5,0.776,0.853,0.78
2025-07-19 17:44:02.293211,29.5,76.0,0.61,0.671,1.27
2025-07-19 17:44:02.293211,29.5,76.5,0.529,0.582,0.99
2025-07-19 17:44:02.293211,29.5,77.0,0.75,0.825,1.33
2025-07-19 17:44:02.293211,29.5,77.5,0.631,0.694,1.02
2025-07-19 17:44:02.293211,29.5,78.0,0.58,0.638,1.18
2025-07-19 17:44:02.293211,29.5,78.5,0.748,0.823,1.07
2025-07-19 17:44:02.293211,29.5,79.0,0.623,0.685,1.19
2025-07-19 17:44:02.293211,29.5,79.5,0.557,0.613,1.37
2025-07-19 17:44:02.293211,29.5,80.0,0.492,0.542,1.19
2025-07-19 17:44:02.293211,29.5,80.5,0.643,0.707,0.9
2025-07-19 17:44:02.293211,29.5,81.0,0.641,0.705,1.06
2025-07-19 17:44:02.293211,29.5,81.5,0.52,0.572,1.17
2025-07-19 17:44:02.293211,29.5,82.0,0.578,0.635,1.15
2025-07-19 17:44:02.293211,29.5,82.5,0.739,0.813,0.94
2025-07-19 17:44:02.293211,29.5,83.0,0.587,0.646,1.38
2025-07-19 17:44:02.293211,29.5,83.5,0.547,0.601,1.25
2025-07-19 17:44:02.293211,29.5,84.0,0.625,0.688,1.05
2025-07-19 17:44:02.293211,29.5,84.5,0.63,0.693,1.1
2025-07-19 17:44:02.293211,29.5,85.0,0.832,0.915,0.84
2025-07-19 17:44:02.293211,29.5,85.5,0.65,0.715,1.23
2025-07-19 17:44:02.293211,29.5,86.0,0.598,0.658,1.06
2025-07-19 17:44:02.293211,29.5,86.5,0.723,0.795,0.85
2025-07-19 17:44:02.293211,29.5,87.0,0.726,0.799,0.89
2025-07-19 17:44:02.293211,29.5,87.5,0.624,0.687,1.25
2025-07-19 17:44:02.293211,29.5,88.0,0.501,0.551,1.66
2025-07-19 17:44:02.293211,29.5,88.5,0.668,0.735,1.28
2025-07-19 17:44:02.293211,29.5,89.0,0.415,0.457,1.24
2025-07-19 17:44:02.293211,29.5,89.5,0.368,0.405,1.1
2025-07-19 17:44:02.293211,29.5,90.0,0.632,0.695,1.44
2025-07-19 17:44:02.293211,29.5,90.5,0.68,0.748,1.04
2025-07-19 17:44:02.293211,29.5,91.0,0.574,0.631,1.09
2025-07-19 17:44:02.293211,29.5,91.5,0.731,0.804,1.42
2025-07-19 17:44:02.293211,29.5,92.0,0.701,0.771,0.81
2025-07-19 17:44:02.293211,29.5,92.5,0.622,0.685,1.21
2025-07-19 17:44:02.293211,29.5,93.0,0.708,0.779,1.01
2025-07-19 17:44:02.293211,29.5,93.5,0.71,0.781,0.96
2025-07-19 17:44:02.293211,29.5,94.0,0.78,0.858,1.2
2025-07-19 17:44:02.293211,29.5,94.5,0.698,0.767,1.13
2025-07-19 17:44:02.293211,29.5,95.0,0.684,0.752,1.23
2025-07-19 17:44:02.293211,29.5,95.5,0.545,0.6,1.23
2025-07-19 17:44:02.293211,29.5,96.0,0.652,0.718,1.53
2025-07-19 17:44:02.293211,29.5,96.5,0.674,0.742,1.24
2025-07-19 17:44:02.293211,29.5,97.0,0.604,0.665,1.18
2025-07-19 17:44:02.293211,30.0,68.0,0.667,0.734,1.24
2025-07-19 17:44:02.293211,30.0,68.5,0.673,0.74,1.03
2025-07-19 17:44:02.293211,30.0,69.0,0.637,0.701,1.0
2025-07-19 17:44:02.293211,30.0,69.5,0.687,0.755,1.34
2025-07-19 17:44:02.293211,30.0,70.0,0.701,0.771,1.33
2025-07-19 17:44:02.293211,30.0,70.5,0.596,0.656,1.59
2025-07-19 17:44:02.293211,30.0,71.0,0.732,0.805,1.32
2025-07-19 17:44:02.293211,30.0,71.5,0.598,0.658,1.37
2025-07-19 17:44:02.293211,30.0,72.0,0.427,0.469,1.14
2025-07-19 17:44:02.293211,30.0,72.5,0.663,0.729,0.98
2025-07-19 17:44:02.293211,30.0,73.0,0.776,0.854,1.31
2025-07-19 17:44:02.293211,30.0,73.5,0.628,0.69,1.26
2025-07-19 17:44:02.293211,30.0,74.0,0.729,0.801,1.11
2025-07-19 17:44:02.293211,30.0,74.5,0.647,0.711,1.29
2025-07-19 17:44:02.293211,30.0,75.0,0.804,0.884,1.18
2025-07-19 17:44:02.293211,30.0,75.5,0.714,0.785,1.44
2025-07-19 17:44:02.293211,30.0,76.0,0.733,0.807,1.52
2025-07-19 17:44:02.293211,30.0,76.5,0.779,0.857,0.71
2025-07-19 17:44:02.293211,30.0,77.0,0.646,0.711,1.14
2025-07-19 17:44:02.293211,30.0,77.5,0.609,0.67,0.89
2025-07-19 17:44:02.293211,30.0,78.0,0.786,0.864,1.53
2025-07-19 17:44:02.293211,30.0,78.5,0.843,0.928,0.95
2025-07-19 17:44:02.293211,30.0,79.0,0.59,0.649,1.18
2025-07-19 17:44:02.293211,30.0,79.5,0.647,0.712,1.23
2025-07-19 17:44:02.293211,30.0,80.0,0.701,0.771,1.33
2025-07-19 17:44:02.293211,30.0,80.5,0.652,0.717,0.97
2025-07-19 17:44:02.293211,30.0,81.0,0.663,0.73,1.28
2025-07-19 17:44:02.293211,30.0,81.5,0.829,0.911,1.45
2025-07-19 17:44:02.293211,30.0,82.0,0.746,0.821,1.31
2025-07-19 17:44:02.293211,30.0,82.5,0.484,0.532,0.89
2025-07-19 17:44:02.293211,30.0,83.0,0.586,0.644,1.09
2025-07-19 17:44:02.293211,30.0,83.5,0.818,0.899,1.47
2025-07-19 17:44:02.293211,30.0,84.0,0.536,0.589,1.09
2025-07-19 17:44:02.293211,30.0,84.5,0.627,0.69,1.34
2025-07-19 17:44:02.293211,30.0,85.0,0.687,0.756,1.1
2025-07-19 17:44:02.293211,30.0,85.5,0.615,0.676,1.21
2025-07-19 17:44:02.293211,30.0,86.0,0.689,0.758,1.24
2025-07-19 17:44:02.293211,30.0,86.5,0.691,0.76,1.18
2025-07-19 17:44:02.293211,30.0,87.0,0.641,0.705,0.96
2025-07-19 17:44:02.293211,30.0,87.5,0.72,0.792,1.03
2025-07-19 17:44:02.293211,30.0,88.0,0.694,0.764,1.24
2025-07-19 17:44:02.293211,30.0,88.5,0.767,0.844,1.01
2025-07-19 17:44:02.293211,30.0,89.0,0.792,0.871,1.22
2025-07-19 17:44:02.293211,30.0,89.5,0.66,0.726,1.41
2025-07-19 17:44:02.293211,30.0,90.0,0.866,0.952,0.91
2025-07-19 17:44:02.293211,30.0,90.5,0.633,0.697,1.35
2025-07-19 17:44:02.293211,30.0,91.0,0.541,0.595,1.25
2025-07-19 17:44:02.293211,30.0,91.5,0.552,0.607,1.36
2025-07-19 17:44:02.293211,30.0,92.0,0.679,0.747,1.2
2025-07-19 17:44:02.293211,30.0,92.5,0.751,0.826,1.22
2025-07-19 17:44:02.293211,30.0,93.0,0.525,0.577,0.97
2025-07-19 17:44:02.293211,30.0,93.5,0.733,0.807,1.71
2025-07-19 17:44:02.293211,30.0,94.0,0.584,0.643,1.12
2025-07-19 17:44:02.293211,30.0,94.5,0.809,0.89,1.12
2025-07-19 17:44:02.293211,30.0,95.0,0.555,0.61,1.15
2025-07-19 17:44:02.293211,30.0,95.5,0.734,0.807,0.94
2025-07-19 17:44:02.293211,30.0,96.0,0.582,0.64,1.36
2025-07-19 17:44:02.293211,30.0,96.5,0.528,0.581,1.21
2025-07-19 17:44:02.293211,30.0,97.0,0.583,0.642,1.02
2025-07-19 17:44:02.293211,30.5,68.0,0.56,0.616,1.38
2025-07-19 17:44:02.293211,30.5,68.5,0.603,0.663,1.31
2025-07-19 17:44:02.293211,30.5,69.0,0.589,0.648,1.41
2025-07-19 17:44:02.293211,30.5,69.5,0.772,0.85,1.1
2025-07-19 17:44:02.293211,30.5,70.0,0.731,0.804,1.34
2025-07-19 17:44:02.293211,30.5,70.5,0.51,0.561,1.54
2025-07-19 17:44:02.293211,30.5,71.0,0.734,0.807,1.24
2025-07-19 17:44:02.293211,30.5,71.5,0.609,0.67,1.43
2025-07-19 17:44:02.293211,30.5,72.0,0.817,0.898,1.46
2025-07-19 17:44:02.293211,30.5,72.5,0.574,0.631,1.02
2025-07-19 17:44:02.293211,30.5,73.0,0.536,0.59,1.19
